Province,City,Year,Month,Day,Weather,Max Temperature (℃),Min Temperature (℃),Rainfall (mm),Snowfall (cm)
Gangwon-do,Ulleung,2018,12,18,Partly Cloudy,6.4,2.5,0,0
Gangwon-do,Ulleung,2018,12,19,Partly Cloudy,9.8,5.1,0,0
Gangwon-do,Ulleung,2018,12,20,Partly Cloudy,8.5,4.4,0,0
Gangwon-do,Ulleung,2018,12,21,Partly Cloudy,13.3,4.4,0,0
Gangwon-do,Ulleung,2018,12,22,Partly Cloudy,11.1,6.8,0,0
Gangwon-do,Ulleung,2018,12,23,Rainy,8.4,1.9,13.2,0
Gangwon-do,Ulleung,2018,12,24,Partly Cloudy,7.9,1.7,0,0
Gangwon-do,Ulleung,2018,12,25,Mostly Cloudy,6.3,1.7,0,0
Gangwon-do,Ulleung,2018,12,26,Mostly Cloudy,6.4,2.5,0,0
Gangwon-do,Ulleung,2018,12,27,Snowy,3.7,-4.4,8.5,8.7
Gangwon-do,Ulleung,2018,12,28,Snowy,-0.6,-4.5,10.7,12.5
Gangwon-do,Ulleung,2018,12,29,Snowy,-0.5,-3.6,8.2,9.2
Gangwon-do,Ulleung,2018,12,30,Snowy,2,-1.3,1.1,1.2
Gangwon-do,Ulleung,2018,12,31,Mostly Cloudy,6.7,0.3,0,0
Gangwon-do,Ulleung,2019,1,1,Mostly Cloudy,4.3,0.9,0,0
Gangwon-do,Ulleung,2019,1,2,Mostly Cloudy,4.4,0.3,0,0
Gangwon-do,Ulleung,2019,1,3,Partly Cloudy,4.9,0.4,0,0
Gangwon-do,Ulleung,2019,1,4,Partly Cloudy,8.7,1.2,0,0
Gangwon-do,Ulleung,2019,1,5,Rainy,4.5,0.7,5.9,0
Gangwon-do,Ulleung,2019,1,6,Snowy,3.7,0.8,0.8,0.8
Gangwon-do,Ulleung,2019,1,7,Mostly Cloudy,5.7,1.4,0,0
Gangwon-do,Ulleung,2019,1,8,Snowy,3.9,-1.3,0.6,0.7
Gangwon-do,Ulleung,2019,1,9,Snowy,3.9,-2.3,2.2,2.7
Gangwon-do,Ulleung,2019,1,10,Partly Cloudy,9.4,3,0,0
Gangwon-do,Ulleung,2019,1,11,Rainy,6.1,3.6,0.3,0
Gangwon-do,Ulleung,2019,1,12,Rainy,6.6,3.6,12.6,0
Gangwon-do,Ulleung,2019,1,13,Rainy,5.3,3.8,5.8,0
Gangwon-do,Ulleung,2019,1,14,Rainy,8.3,3.9,2.4,0
Gangwon-do,Ulleung,2019,1,15,Snowy,7.2,-0.5,1.9,2
Gangwon-do,Ulleung,2019,1,16,Snowy,3.3,-1.7,0.9,1.2
Gangwon-do,Ulleung,2019,1,17,Mostly Cloudy,5.9,0.9,0,0
Gangwon-do,Ulleung,2019,1,18,Partly Cloudy,7.8,2,0,0
Gangwon-do,Ulleung,2019,1,19,Mostly Cloudy,10.4,3.2,0,0
Gangwon-do,Ulleung,2019,1,20,Rainy,6.1,0.3,1.9,0
Gangwon-do,Ulleung,2019,1,21,Partly Cloudy,6.2,0.1,0,0
Gangwon-do,Ulleung,2019,1,22,Partly Cloudy,8.6,2.3,0,0
Gangwon-do,Ulleung,2019,1,23,Partly Cloudy,9.3,1.8,0,0
Gangwon-do,Ulleung,2019,1,24,Partly Cloudy,6.4,0.9,0,0
Gangwon-do,Ulleung,2019,1,25,Snowy,5.7,-1.9,16.5,11.3
Gangwon-do,Ulleung,2019,1,26,Snowy,0.6,-2.9,0.3,0.3
Gangwon-do,Ulleung,2019,1,27,Partly Cloudy,8,0.3,0,0
Gangwon-do,Ulleung,2019,1,28,Mostly Cloudy,5.6,1.4,0,0
Gangwon-do,Ulleung,2019,1,29,Mostly Cloudy,6.9,0.8,0,0
Gangwon-do,Ulleung,2019,1,30,Partly Cloudy,12.6,5.6,0,0
Gangwon-do,Ulleung,2019,1,31,Snowy,7.9,-1.6,5.1,4.7
Gangwon-do,Ulleung,2019,2,1,Snowy,4.7,-1.3,1,1
Gangwon-do,Ulleung,2019,2,2,Partly Cloudy,9.3,1.9,0,0
Gangwon-do,Ulleung,2019,2,3,Rainy,10.8,5.7,29.5,0
Gangwon-do,Ulleung,2019,2,4,Rainy,6.1,2.3,0.1,0
Gangwon-do,Ulleung,2019,2,5,Partly Cloudy,10.2,2.5,0,0
Gangwon-do,Ulleung,2019,2,6,Mostly Cloudy,12.9,6.5,0,0
Gangwon-do,Ulleung,2019,2,7,Snowy,8.8,-0.5,8.4,0.4
Gangwon-do,Ulleung,2019,2,8,Snowy,0.2,-2,2.3,2.6
Gangwon-do,Ulleung,2019,2,9,Snowy,2,-2.8,12.7,13.2
Gangwon-do,Ulleung,2019,2,10,Snowy,1,-2.6,5.6,4.2
Gangwon-do,Ulleung,2019,2,11,Snowy,1.8,-0.9,5.5,1.4
Gangwon-do,Ulleung,2019,2,12,Mostly Cloudy,3.8,-0.5,0,0
Gangwon-do,Ulleung,2019,2,13,Snowy,3.7,-2.2,5.4,6.2
Gangwon-do,Ulleung,2019,2,14,Snowy,2.3,-2.1,0,0.1
Gangwon-do,Ulleung,2019,2,15,Rainy,8,1.2,0.9,0
Gangwon-do,Ulleung,2019,2,16,Snowy,3,-0.4,5.3,5.3
Gangwon-do,Ulleung,2019,2,17,Partly Cloudy,7.1,0.3,0,0
Gangwon-do,Ulleung,2019,2,18,Mostly Cloudy,9.3,2.4,0,0
Gangwon-do,Ulleung,2019,2,19,Rainy,7.6,4.4,18.1,0
Gangwon-do,Ulleung,2019,2,20,Mostly Cloudy,7.2,2.3,0,0
Gangwon-do,Ulleung,2019,2,21,Mostly Cloudy,7.2,2.3,0,0
Gangwon-do,Ulleung,2019,2,22,Mostly Cloudy,10.8,3.3,0,0
Gangwon-do,Ulleung,2019,2,23,Rainy,7.5,2,0.4,0
Gangwon-do,Ulleung,2019,2,24,Sunny,12,1.7,0,0
Gangwon-do,Ulleung,2019,2,25,Partly Cloudy,9.3,3.7,0,0
Gangwon-do,Ulleung,2019,2,26,Rainy,9.5,3,0.1,0
Gangwon-do,Ulleung,2019,2,27,Cloudy,8.4,5.2,0,0
Gangwon-do,Ulleung,2019,2,28,Rainy,9.8,4.1,1.3,0
Gangwon-do,Ulleung,2019,3,1,Sunny,10.5,3.9,0,0
Gangwon-do,Ulleung,2019,3,2,Partly Cloudy,12.7,4.8,0,0
Gangwon-do,Ulleung,2019,3,3,Partly Cloudy,12.1,5.3,0,0
Gangwon-do,Ulleung,2019,3,4,Partly Cloudy,11.3,6.4,0,0
Gangwon-do,Ulleung,2019,3,5,Mostly Cloudy,13.6,5.2,0,0
Gangwon-do,Ulleung,2019,3,6,Cloudy,15.1,6.7,0,0
Gangwon-do,Ulleung,2019,3,7,Partly Cloudy,6.9,2.8,0,0
Gangwon-do,Ulleung,2019,3,8,Partly Cloudy,11.6,1.7,0,0
Gangwon-do,Ulleung,2019,3,9,Mostly Cloudy,13.9,8,0,0
Gangwon-do,Ulleung,2019,3,10,Rainy,11.5,6,18.2,0
Gangwon-do,Ulleung,2019,3,11,Rainy,10.8,5.3,7,0
Gangwon-do,Ulleung,2019,3,12,Rainy,13,4.7,1.8,0
Gangwon-do,Ulleung,2019,3,13,Mostly Cloudy,6.5,1,0,0
Gangwon-do,Ulleung,2019,3,14,Partly Cloudy,10.3,2.9,0,0
Gangwon-do,Ulleung,2019,3,15,Mostly Cloudy,10.6,4.9,0,0
Gangwon-do,Ulleung,2019,3,16,Mostly Cloudy,11.5,4.3,0,0
Gangwon-do,Ulleung,2019,3,17,Rainy,8.8,2.6,7.1,0
Gangwon-do,Ulleung,2019,3,18,Mostly Cloudy,14,4.7,0,0
Gangwon-do,Ulleung,2019,3,19,Sunny,16.8,9.7,0,0
Gangwon-do,Ulleung,2019,3,20,Rainy,17.8,10.3,3.7,0
Gangwon-do,Ulleung,2019,3,21,Rainy,17.7,7.1,5,0
Gangwon-do,Ulleung,2019,3,22,Cloudy,7.3,3.1,0,0
Gangwon-do,Ulleung,2019,3,23,Snowy,9.3,1.1,5.3,1.7
Gangwon-do,Ulleung,2019,3,24,Partly Cloudy,10.3,2.7,0,0
Gangwon-do,Ulleung,2019,3,25,Sunny,14.5,5.7,0,0
Gangwon-do,Ulleung,2019,3,26,Sunny,13.8,7.6,0,0
Gangwon-do,Ulleung,2019,3,27,Partly Cloudy,17.5,5.8,0,0
Gangwon-do,Ulleung,2019,3,28,Rainy,5.8,2.3,0.3,0
Gangwon-do,Ulleung,2019,3,29,Rainy,11.4,5.7,24.6,0
Gangwon-do,Ulleung,2019,3,30,Rainy,12.1,5,6.3,0
Gangwon-do,Ulleung,2019,3,31,Rainy,5.5,2.3,12,0
Gangwon-do,Ulleung,2019,4,1,Rainy,5.2,1.7,3.9,0
Gangwon-do,Ulleung,2019,4,2,Rainy,9.3,2.1,3.9,0
Gangwon-do,Ulleung,2019,4,3,Rainy,11.8,1.5,6.5,0
Gangwon-do,Ulleung,2019,4,4,Sunny,16.4,7.1,0,0
Gangwon-do,Ulleung,2019,4,5,Partly Cloudy,15.4,8.3,0,0
Gangwon-do,Ulleung,2019,4,6,Rainy,15,7,1.1,0
Gangwon-do,Ulleung,2019,4,7,Partly Cloudy,11.8,6.8,0,0
Gangwon-do,Ulleung,2019,4,8,Partly Cloudy,13.4,5.1,0,0
Gangwon-do,Ulleung,2019,4,9,Rainy,12.9,3.9,3.8,0
Gangwon-do,Ulleung,2019,4,10,Rainy,5.6,3.4,19.3,0
Gangwon-do,Ulleung,2019,4,11,Partly Cloudy,11.7,3.7,0,0
Gangwon-do,Ulleung,2019,4,12,Partly Cloudy,14.2,5.7,0,0
Gangwon-do,Ulleung,2019,4,13,Mostly Cloudy,16.9,7.9,0,0
Gangwon-do,Ulleung,2019,4,14,Rainy,14.2,5.7,4.7,0
Gangwon-do,Ulleung,2019,4,15,Sunny,14.7,6.2,0,0
Gangwon-do,Ulleung,2019,4,16,Partly Cloudy,19.2,9.7,0,0
Gangwon-do,Ulleung,2019,4,17,Partly Cloudy,21.7,12.7,0,0
Gangwon-do,Ulleung,2019,4,18,Partly Cloudy,19.1,14.3,0,0
Gangwon-do,Ulleung,2019,4,19,Partly Cloudy,10,5,0,0
Gangwon-do,Ulleung,2019,4,20,Sunny,16.2,4.9,0,0
Gangwon-do,Ulleung,2019,4,21,Mostly Cloudy,17.5,10.7,0,0
Gangwon-do,Ulleung,2019,4,22,Sunny,16.7,10.1,0,0
Gangwon-do,Ulleung,2019,4,23,Cloudy,19.8,11.1,0,0
Gangwon-do,Ulleung,2019,4,24,Rainy,16.6,11.9,19.9,0
Gangwon-do,Ulleung,2019,4,25,Rainy,11.8,7.7,5.5,0
Gangwon-do,Ulleung,2019,4,26,Rainy,8.6,5.9,4.3,0
Gangwon-do,Ulleung,2019,4,27,Partly Cloudy,14.1,5.7,0,0
Gangwon-do,Ulleung,2019,4,28,Mostly Cloudy,16.7,8.9,0,0
Gangwon-do,Ulleung,2019,4,29,Rainy,14.5,9.1,3.5,0
Gangwon-do,Ulleung,2019,4,30,Cloudy,16.4,11,0,0
Gangwon-do,Ulleung,2019,5,1,Mostly Cloudy,16.9,11.6,0,0
Gangwon-do,Ulleung,2019,5,2,Sunny,19.1,10.7,0,0
Gangwon-do,Ulleung,2019,5,3,Sunny,19.1,11.9,0,0
Gangwon-do,Ulleung,2019,5,4,Mostly Cloudy,18.7,12.1,0,0
Gangwon-do,Ulleung,2019,5,5,Mostly Cloudy,21.1,13.3,0,0
Gangwon-do,Ulleung,2019,5,6,Partly Cloudy,21,7.1,0,0
Gangwon-do,Ulleung,2019,5,7,Sunny,19.2,7.9,0,0
Gangwon-do,Ulleung,2019,5,8,Partly Cloudy,21.3,13,0,0
Gangwon-do,Ulleung,2019,5,9,Partly Cloudy,22.9,16.2,0,0
Gangwon-do,Ulleung,2019,5,10,Sunny,24.1,16.6,0,0
Gangwon-do,Ulleung,2019,5,11,Partly Cloudy,22.3,15.2,0,0
Gangwon-do,Ulleung,2019,5,12,Partly Cloudy,21.4,12,0,0
Gangwon-do,Ulleung,2019,5,13,Cloudy,19.2,11.4,0,0
Gangwon-do,Ulleung,2019,5,14,Partly Cloudy,23.4,14.1,0,0
Gangwon-do,Ulleung,2019,5,15,Partly Cloudy,22.1,16.1,0,0
Gangwon-do,Ulleung,2019,5,16,Partly Cloudy,22.7,15.8,0,0
Gangwon-do,Ulleung,2019,5,17,Mostly Cloudy,24.5,17.3,0,0
Gangwon-do,Ulleung,2019,5,18,Cloudy,20.4,16.4,0,0
Gangwon-do,Ulleung,2019,5,19,Rainy,24.6,16.7,1.7,0
Gangwon-do,Ulleung,2019,5,20,Rainy,17.9,15,5,0
Gangwon-do,Ulleung,2019,5,21,Sunny,21.8,13.9,0,0
Gangwon-do,Ulleung,2019,5,22,Sunny,24.7,15.9,0,0
Gangwon-do,Ulleung,2019,5,23,Sunny,28.3,18.6,0,0
Gangwon-do,Ulleung,2019,5,24,Sunny,28.9,20.7,0,0
Gangwon-do,Ulleung,2019,5,25,Mostly Cloudy,30.8,19.7,0,0
Gangwon-do,Ulleung,2019,5,26,Partly Cloudy,30.4,21.6,0,0
Gangwon-do,Ulleung,2019,5,27,Rainy,21.7,16.2,11.6,0
Gangwon-do,Ulleung,2019,5,28,Mostly Cloudy,20.4,14.6,0,0
Gangwon-do,Ulleung,2019,5,29,Sunny,23.7,13.5,0,0
Gangwon-do,Ulleung,2019,5,30,Mostly Cloudy,25.8,16.3,0,0
Gangwon-do,Ulleung,2019,5,31,Rainy,23.2,15.7,0.7,0
Gangwon-do,Ulleung,2019,6,1,Partly Cloudy,24.2,15.6,0,0
Gangwon-do,Ulleung,2019,6,2,Partly Cloudy,24.3,16,0,0
Gangwon-do,Ulleung,2019,6,3,Sunny,26.2,16.9,0,0
Gangwon-do,Ulleung,2019,6,4,Sunny,28.3,18.7,0,0
Gangwon-do,Ulleung,2019,6,5,Partly Cloudy,25.2,15.6,0,0
Gangwon-do,Ulleung,2019,6,6,Rainy,21.1,15.7,4.1,0
Gangwon-do,Ulleung,2019,6,7,Rainy,18,15.1,43.3,0
Gangwon-do,Ulleung,2019,6,8,Mostly Cloudy,18.9,14.2,0,0
Gangwon-do,Ulleung,2019,6,9,Mostly Cloudy,17.5,14.1,0,0
Gangwon-do,Ulleung,2019,6,10,Rainy,17.4,14.1,0.4,0
Gangwon-do,Ulleung,2019,6,11,Cloudy,15.4,14.2,0,0
Gangwon-do,Ulleung,2019,6,12,Cloudy,16.2,14,0,0
Gangwon-do,Ulleung,2019,6,13,Partly Cloudy,22.5,12.9,0,0
Gangwon-do,Ulleung,2019,6,14,Rainy,22.9,16.6,0.6,0
Gangwon-do,Ulleung,2019,6,15,Rainy,18.4,15.5,18.2,0
Gangwon-do,Ulleung,2019,6,16,Rainy,15.9,13.3,0.9,0
Gangwon-do,Ulleung,2019,6,17,Cloudy,17.8,13.5,0,0
Gangwon-do,Ulleung,2019,6,18,Rainy,24.5,17.5,0.2,0
Gangwon-do,Ulleung,2019,6,19,Rainy,23.7,18.4,0.1,0
Gangwon-do,Ulleung,2019,6,20,Partly Cloudy,26.4,19,0,0
Gangwon-do,Ulleung,2019,6,21,Mostly Cloudy,25.5,16.2,0,0
Gangwon-do,Ulleung,2019,6,22,Partly Cloudy,21.6,14.6,0,0
Gangwon-do,Ulleung,2019,6,23,Mostly Cloudy,21.2,14.8,0,0
Gangwon-do,Ulleung,2019,6,24,Mostly Cloudy,19.9,14.9,0,0
Gangwon-do,Ulleung,2019,6,25,Partly Cloudy,22.3,15.9,0,0
Gangwon-do,Ulleung,2019,6,26,Rainy,25.2,16.9,14.8,0
Gangwon-do,Ulleung,2019,6,27,Rainy,22.3,19.7,147.4,0
Gangwon-do,Ulleung,2019,6,28,Cloudy,20.5,18.4,0,0
Gangwon-do,Ulleung,2019,6,29,Rainy,23,18.8,10.6,0
Gangwon-do,Ulleung,2019,6,30,Rainy,25.2,19.3,1.4,0
Gangwon-do,Ulleung,2019,7,1,Mostly Cloudy,25.6,20.1,0,0
Gangwon-do,Ulleung,2019,7,2,Sunny,26.6,20.2,0,0
Gangwon-do,Ulleung,2019,7,3,Mostly Cloudy,24.7,19.6,0,0
Gangwon-do,Ulleung,2019,7,4,Sunny,25.1,19,0,0
Gangwon-do,Ulleung,2019,7,5,Partly Cloudy,26.1,19.8,0,0
Gangwon-do,Ulleung,2019,7,6,Partly Cloudy,24.1,19.1,0,0
Gangwon-do,Ulleung,2019,7,7,Cloudy,22.2,18.5,0,0
Gangwon-do,Ulleung,2019,7,8,Cloudy,19.8,18.3,0,0
Gangwon-do,Ulleung,2019,7,9,Rainy,22.6,18,1.4,0
Gangwon-do,Ulleung,2019,7,10,Rainy,21.1,18.8,5.4,0
Gangwon-do,Ulleung,2019,7,11,Rainy,23.1,20.5,51.7,0
Gangwon-do,Ulleung,2019,7,12,Mostly Cloudy,23.5,18.7,0,0
Gangwon-do,Ulleung,2019,7,13,Mostly Cloudy,25.2,20.1,0,0
Gangwon-do,Ulleung,2019,7,14,Partly Cloudy,24,19.4,0,0
Gangwon-do,Ulleung,2019,7,15,Rainy,23,19.6,0.3,0
Gangwon-do,Ulleung,2019,7,16,Cloudy,22.1,19.1,0,0
Gangwon-do,Ulleung,2019,7,17,Cloudy,25.5,18.2,0,0
Gangwon-do,Ulleung,2019,7,18,Rainy,26.1,19.7,2.2,0
Gangwon-do,Ulleung,2019,7,19,Rainy,24.9,21.5,1.3,0
Gangwon-do,Ulleung,2019,7,20,Rainy,23.7,22.2,20.1,0
Gangwon-do,Ulleung,2019,7,21,Rainy,22.6,21.9,19.6,0
Gangwon-do,Ulleung,2019,7,22,Sunny,30.4,22.1,0,0
Gangwon-do,Ulleung,2019,7,23,Mostly Cloudy,32.1,25.7,0,0
Gangwon-do,Ulleung,2019,7,24,Cloudy,29.4,23.9,0,0
Gangwon-do,Ulleung,2019,7,25,Partly Cloudy,29.1,24.4,0,0
Gangwon-do,Ulleung,2019,7,26,Cloudy,26.6,24,0,0
Gangwon-do,Ulleung,2019,7,27,Rainy,29.7,23.3,3.7,0
Gangwon-do,Ulleung,2019,7,28,Cloudy,29.4,25.2,0,0
Gangwon-do,Ulleung,2019,7,29,Rainy,29.7,25.1,0.1,0
Gangwon-do,Ulleung,2019,7,30,Sunny,29.7,26,0,0
Gangwon-do,Ulleung,2019,7,31,Sunny,31.4,26,0,0
Gangwon-do,Ulleung,2019,8,1,Sunny,32.7,27,0,0
Gangwon-do,Ulleung,2019,8,2,Sunny,31.6,25.6,0,0
Gangwon-do,Ulleung,2019,8,3,Partly Cloudy,29.8,24.8,0,0
Gangwon-do,Ulleung,2019,8,4,Partly Cloudy,29.8,23.7,0,0
Gangwon-do,Ulleung,2019,8,5,Partly Cloudy,29.5,23.8,0,0
Gangwon-do,Ulleung,2019,8,6,Rainy,25.9,23.5,0.2,0
Gangwon-do,Ulleung,2019,8,7,Rainy,27.3,24.9,0.7,0
Gangwon-do,Ulleung,2019,8,8,Partly Cloudy,30.8,25.3,0,0
Gangwon-do,Ulleung,2019,8,9,Partly Cloudy,30.8,25.6,0,0
Gangwon-do,Ulleung,2019,8,10,Partly Cloudy,29.4,24.4,0,0
Gangwon-do,Ulleung,2019,8,11,Cloudy,26.9,24.4,0,0
Gangwon-do,Ulleung,2019,8,12,Mostly Cloudy,30.7,24.8,0,0
Gangwon-do,Ulleung,2019,8,13,Sunny,31.3,25.1,0,0
Gangwon-do,Ulleung,2019,8,14,Rainy,27,25,0.4,0
Gangwon-do,Ulleung,2019,8,15,Rainy,26.5,24.4,17.5,0
Gangwon-do,Ulleung,2019,8,16,Rainy,29.3,23.6,14.7,0
Gangwon-do,Ulleung,2019,8,17,Sunny,29.1,24.5,0,0
Gangwon-do,Ulleung,2019,8,18,Partly Cloudy,28.7,22.7,0,0
Gangwon-do,Ulleung,2019,8,19,Cloudy,26.5,22.4,0,0
Gangwon-do,Ulleung,2019,8,20,Partly Cloudy,26.5,21.4,0,0
Gangwon-do,Ulleung,2019,8,21,Mostly Cloudy,27.3,21.2,0,0
Gangwon-do,Ulleung,2019,8,22,Rainy,25.9,22.4,2.4,0
Gangwon-do,Ulleung,2019,8,23,Partly Cloudy,29.1,22.9,0,0
Gangwon-do,Ulleung,2019,8,24,Mostly Cloudy,26.2,21.9,0,0
Gangwon-do,Ulleung,2019,8,25,Partly Cloudy,26.6,20.4,0,0
Gangwon-do,Ulleung,2019,8,26,Mostly Cloudy,27.2,21.4,0,0
Gangwon-do,Ulleung,2019,8,27,Rainy,23.4,19,5.1,0
Gangwon-do,Ulleung,2019,8,28,Cloudy,25.9,20.7,0,0
Gangwon-do,Ulleung,2019,8,29,Cloudy,25.9,22.5,0,0
Gangwon-do,Ulleung,2019,8,30,Sunny,27.7,21.8,0,0
Gangwon-do,Ulleung,2019,8,31,Partly Cloudy,26.5,20.9,0,0
Gangwon-do,Donghae,2018,9,1,Rainy,24.2,19.5,0.3,0
Gangwon-do,Donghae,2018,9,2,Partly Cloudy,23.4,16.6,0,0
Gangwon-do,Donghae,2018,9,3,Rainy,23.7,19.2,22.9,0
Gangwon-do,Donghae,2018,9,4,Rainy,23.7,19.4,64.5,0
Gangwon-do,Donghae,2018,9,5,Sunny,28.1,19.8,0,0
Gangwon-do,Donghae,2018,9,6,Mostly Cloudy,28.7,18.2,0,0
Gangwon-do,Donghae,2018,9,7,Cloudy,24.6,18,0,0
Gangwon-do,Donghae,2018,9,8,Sunny,24,15.2,0,0
Gangwon-do,Donghae,2018,9,9,Partly Cloudy,23.2,13.2,0,0
Gangwon-do,Donghae,2018,9,10,Rainy,22.6,14.8,9.3,0
Gangwon-do,Donghae,2018,9,11,Rainy,22.8,14.2,0.1,0
Gangwon-do,Donghae,2018,9,12,Mostly Cloudy,21.2,15.6,0,0
Gangwon-do,Donghae,2018,9,13,Cloudy,22.4,15.8,0,0
Gangwon-do,Donghae,2018,9,14,Rainy,22.7,16.9,4.2,0
Gangwon-do,Donghae,2018,9,15,Rainy,23.1,18.7,4.3,0
Gangwon-do,Donghae,2018,9,16,Rainy,23.1,19.6,0.3,0
Gangwon-do,Donghae,2018,9,17,Partly Cloudy,25.1,16.9,0,0
Gangwon-do,Donghae,2018,9,18,Mostly Cloudy,23.5,15.7,0,0
Gangwon-do,Donghae,2018,9,19,Rainy,23.9,16.3,5,0
Gangwon-do,Donghae,2018,9,20,Rainy,20,16.9,41,0
Gangwon-do,Donghae,2018,9,21,Rainy,18.6,17.4,33.1,0
Gangwon-do,Donghae,2018,9,22,Partly Cloudy,26.5,15.5,0,0
Gangwon-do,Donghae,2018,9,23,Mostly Cloudy,25.3,14.2,0,0
Gangwon-do,Donghae,2018,9,24,Mostly Cloudy,21.7,12.7,0,0
Gangwon-do,Donghae,2018,9,25,Rainy,20.8,11.4,6,0
Gangwon-do,Donghae,2018,9,26,Rainy,19.7,14.5,11.6,0
Gangwon-do,Donghae,2018,9,27,Rainy,20.3,12.2,2.3,0
Gangwon-do,Donghae,2018,9,28,Rainy,19.5,11.4,0.1,0
Gangwon-do,Donghae,2018,9,29,Rainy,21.9,12.7,0.4,0
Gangwon-do,Donghae,2018,9,30,Rainy,22.7,15.8,0.2,0
Gangwon-do,Donghae,2018,10,1,Partly Cloudy,20.1,14.6,0,0
Gangwon-do,Donghae,2018,10,2,Sunny,21.5,11.9,0,0
Gangwon-do,Donghae,2018,10,3,Sunny,21.5,12,0,0
Gangwon-do,Donghae,2018,10,4,Rainy,21.6,12.5,2.1,0
Gangwon-do,Donghae,2018,10,5,Rainy,17.3,15.5,83.3,0
Gangwon-do,Donghae,2018,10,6,Rainy,18.5,15.7,139.9,0
Gangwon-do,Donghae,2018,10,7,Partly Cloudy,24.3,14.3,0,0
Gangwon-do,Donghae,2018,10,8,Partly Cloudy,18.8,10,0,0
Gangwon-do,Donghae,2018,10,9,Mostly Cloudy,20.8,10.9,0,0
Gangwon-do,Donghae,2018,10,10,Mostly Cloudy,19.9,10.9,0,0
Gangwon-do,Donghae,2018,10,11,Sunny,16.9,9.7,0,0
Gangwon-do,Donghae,2018,10,12,Sunny,16,6.8,0,0
Gangwon-do,Donghae,2018,10,13,Sunny,18.8,8.6,0,0
Gangwon-do,Donghae,2018,10,14,Partly Cloudy,19.7,8.8,0,0
Gangwon-do,Donghae,2018,10,15,Sunny,19.7,10.7,0,0
Gangwon-do,Donghae,2018,10,16,Rainy,18.4,10.4,8,0
Gangwon-do,Donghae,2018,10,17,Rainy,13.2,11.8,8.8,0
Gangwon-do,Donghae,2018,10,18,Rainy,15,11.4,29.1,0
Gangwon-do,Donghae,2018,10,19,Partly Cloudy,16.7,8.2,0,0
Gangwon-do,Donghae,2018,10,20,Sunny,18.1,7,0,0
Gangwon-do,Donghae,2018,10,21,Sunny,18.7,8,0,0
Gangwon-do,Donghae,2018,10,22,Mostly Cloudy,18.6,8.2,0,0
Gangwon-do,Donghae,2018,10,23,Partly Cloudy,18.7,10.4,0,0
Gangwon-do,Donghae,2018,10,24,Sunny,17.8,8.9,0,0
Gangwon-do,Donghae,2018,10,25,Sunny,19.2,8.5,0,0
Gangwon-do,Donghae,2018,10,26,Mostly Cloudy,20.5,10.4,0,0
Gangwon-do,Donghae,2018,10,27,Sunny,14.1,7,0,0
Gangwon-do,Donghae,2018,10,28,Rainy,15.2,5.1,2,0
Gangwon-do,Donghae,2018,10,29,Partly Cloudy,14,5.4,0,0
Gangwon-do,Donghae,2018,10,30,Sunny,12,3.8,0,0
Gangwon-do,Donghae,2018,10,31,Sunny,11.7,5,0,0
Gangwon-do,Donghae,2018,11,1,Sunny,15.8,4.7,0,0
Gangwon-do,Donghae,2018,11,2,Sunny,17,6.4,0,0
Gangwon-do,Donghae,2018,11,3,Sunny,18.2,8.5,0,0
Gangwon-do,Donghae,2018,11,4,Sunny,19.5,9.3,0,0
Gangwon-do,Donghae,2018,11,5,Mostly Cloudy,16.8,8.1,0,0
Gangwon-do,Donghae,2018,11,6,Rainy,17.4,10.9,0.2,0
Gangwon-do,Donghae,2018,11,7,Rainy,14.5,12.3,3.7,0
Gangwon-do,Donghae,2018,11,8,Rainy,14.4,11.5,29.3,0
Gangwon-do,Donghae,2018,11,9,Rainy,17.2,10.9,0.1,0
Gangwon-do,Donghae,2018,11,10,Sunny,18.3,8.4,0,0
Gangwon-do,Donghae,2018,11,11,Mostly Cloudy,14.4,6,0,0
Gangwon-do,Donghae,2018,11,12,Rainy,13.6,8.7,4.4,0
Gangwon-do,Donghae,2018,11,13,Rainy,13.1,8.3,1.7,0
Gangwon-do,Donghae,2018,11,14,Rainy,11.5,7.6,4.2,0
Gangwon-do,Donghae,2018,11,15,Partly Cloudy,14,5,0,0
Gangwon-do,Donghae,2018,11,16,Cloudy,15.5,6.6,0,0
Gangwon-do,Donghae,2018,11,17,Cloudy,12.3,7.3,0,0
Gangwon-do,Donghae,2018,11,18,Cloudy,14.5,6.7,0,0
Gangwon-do,Donghae,2018,11,19,Sunny,12.5,4.2,0,0
Gangwon-do,Donghae,2018,11,20,Sunny,12.2,3.1,0,0
Gangwon-do,Donghae,2018,11,21,Cloudy,12.6,6,0,0
Gangwon-do,Donghae,2018,11,22,Sunny,8.7,2.9,0,0
Gangwon-do,Donghae,2018,11,23,Sunny,6.9,0.3,0,0
Gangwon-do,Donghae,2018,11,24,Rainy,8.6,0.5,0.9,0
Gangwon-do,Donghae,2018,11,25,Partly Cloudy,12.7,3.9,0,0
Gangwon-do,Donghae,2018,11,26,Sunny,14.3,3.9,0,0
Gangwon-do,Donghae,2018,11,27,Partly Cloudy,16.7,5.5,0,0
Gangwon-do,Donghae,2018,11,28,Partly Cloudy,11.6,2.8,0,0
Gangwon-do,Donghae,2018,11,29,Sunny,11.6,2.1,0,0
